AccidentType,inckey,Fatalities,Injuries,TrackDamage,EquipmentDamage,HazmatCars,HazmatCarsDerailed,HazmatCarsReleasing,County,DisplayTime,calendar,Fiscal,AccidentCause,RailroadCodes,RAILEQUIPMENT_TYPE,CauseGroup,CauseDiscipline,TYPE_OF_TRACK,StateName,latitude,longitude,hour,cat
Derailments,1983:08:BN:FW362,0,0,25000,155300,0,0,0,WILBARGER,15:15,1983,1983,"T109,","BN,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1983:06:SSW:K3703,0,0,500,12000,0,0,0,NAVARRO,15:35,1983,1983,"T099,","SSW,",4,"T0,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Broken train collision,1983:07:BN:TU186,0,0,0,9216,0,0,0,GRAYSON,12:01,1983,1983,"H601,","BN,",6,"H6,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1983:07:ATSF:200783101,0,0,0,38500,0,0,0,GRAY,16:55,1983,1983,"H020,","ATSF,",7,"H0,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1983:06:ATSF:200683101,0,0,3500,8650,0,0,0,PRESIDIO,13:10,1983,1983,"T110,","ATSF,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1983:07:SSW:K4113,0,0,5824,0,0,0,0,HENDERSON,15:10,1983,1983,"T299,","SSW,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Other events,2011:06:BNSF:KS0611118,0,0,177237,0,0,0,0,GARZA,15:50,2011,2011,"M105,","BNSF,",NA,"M1,","M,",MAIN,Texas,33.272963,-101.840539,15,Afternoon
Highway-rail impact,2011:06:BNSF:TX0611200,0,2,41800,1800,0,0,0,MCLENNAN,15:10,2011,2011,"M303,","BNSF,",1,"M3,","M,",MAIN,Texas,31.532372,-97.4418,15,Afternoon
Derailments,2011:06:PTRA:2011000037,0,0,70000,20000,0,0,0,HARRIS,13:50,2011,2011,"T110,T499,","PTRA,",1,"T1,T4,","T,",YARD,Texas,29.783056,-95.288089,13,Afternoon
Derailments,2011:06:RVSC:RV11023,0,0,100000,0,0,0,0,HIDALGO,14:00,2011,2011,"T212,","RVSC,",1,"T2,","T,",MAIN,Texas,26.211936,-98.237,14,Afternoon
Highway-rail impact,2011:06:UP:0611HO017,0,0,21000,37642,22,0,0,HARRIS,16:20,2011,2011,"M304,","UP,",1,"M3,","M,",MAIN,Texas,30.119666,-95.591582,16,Afternoon
Derailments,2011:06:UP:0611KC008,0,0,6742,54397,35,6,0,DALLAM,15:25,2011,2011,"T109,","UP,",7,"T1,","T,",YARD,Texas,36.070165,-102.515787,15,Afternoon
Derailments,2011:07:HOB:110707A,0,0,16000,0,0,0,0,RUSK,14:00,2011,2011,"T109,","HOB,",1,"T1,","T,",INDUSTRY,Texas,32.221,-94.885,14,Afternoon
Derailments,2011:07:TN:01FO071101,0,0,30853,9715,0,0,0,MORRIS,14:45,2011,2011,"T499,H505,","KCS,TN,",1,"T4,H5,","T,H,",YARD,Texas,33.011686,-94.668074,14,Afternoon
Derailments,2011:07:TXNW:W010706D,0,0,600,18348,20,6,0,MOORE,14:00,2011,2011,"T109,","TXNW,",7,"T1,","T,",YARD,Texas,36.007256,-101.886008,14,Afternoon
Derailments,2011:07:UP:0711FW005,0,0,55095,20950,46,1,0,ELLIS,16:12,2011,2011,"T109,","UP,",1,"T1,","T,",MAIN,Texas,32.443926,-96.928363,16,Afternoon
Derailments,2011:07:UP:0711HO024,0,0,58302,123069,87,2,0,BRAZORIA,12:31,2011,2011,"T108,","UP,",71,"T1,","T,",YARD,Texas,29.15732,-95.433851,12,Afternoon
Derailments,2011:08:BNSF:TX0811107,0,0,9000,2000,0,0,0,TARRANT,12:55,2011,2011,"T111,","BNSF,",7,"T1,","T,",YARD,Texas,32.825814,-97.332388,12,Afternoon
Derailments,2011:08:DOWC:INDUSTRY,0,0,3019,8000,0,0,0,BRAZORIA,14:50,2011,2011,"T102,","RASX,UP,",7,"T1,","T,",YARD,Texas,29.144661,-95.432021,14,Afternoon
Derailments,2011:08:PTRA:2011000048,0,0,5500,21456,14,2,0,HARRIS,16:45,2011,2011,"E46C,","PTRA,",1,"E4,","E,",YARD,Texas,29.775,-95.289167,16,Afternoon
Derailments,2011:08:UP:0811FW006,0,0,272701,813828,0,0,0,WOOD,15:30,2011,2011,"T109,","UP,",1,"T1,","T,",MAIN,Texas,32.620033,-95.327815,15,Afternoon
Derailments,2011:08:UP:0811FW011,0,0,4250,16057,0,0,0,ECTOR,16:13,2011,2011,"T109,","UP,",1,"T1,","T,",SIDING,Texas,31.703932,-102.696542,16,Afternoon
Derailments,2011:08:UP:0811SA014,0,0,71901,245830,0,0,0,LIVE OAK,15:35,2011,2011,"M405,","UP,",1,"M4,","M,",MAIN,Texas,28.368485,-98.133875,15,Afternoon
Derailments,2011:08:UP:0811SA021,0,0,2712,10256,0,0,0,BEXAR,13:15,2011,2011,"M201,","UP,",7,"M2,","M,",YARD,Texas,29.436461,-98.475022,13,Afternoon
Derailments,2011:09:BNSF:GC0911105,0,0,39730,14550,0,0,0,HARRIS,16:15,2011,2011,"T110,","BNSF,",7,"T1,","T,",YARD,Texas,29.918333,-95.511447,16,Afternoon
Derailments,2011:09:GCSR:091611,0,0,150000,120000,0,0,0,SAN SABA,12:30,2011,2011,"M505,","GCSR,",1,"M5,","M,",MAIN,Texas,31.198706,-98.717651,12,Afternoon
Derailments,2011:09:HOB:110925B,0,0,80000,0,0,0,0,RUSK,15:00,2011,2011,"T109,","HOB,",1,"T1,","T,",YARD,Texas,32.196,-94.833,15,Afternoon
Side collision,2011:09:KCS:11090801,0,0,250,33000,0,0,0,JEFFERSON,16:30,2011,2011,"H302,","KCS,",57,"H3,","H,",YARD,Texas,29.877911,-93.952745,16,Afternoon
Derailments,2011:09:UP:0911FW020,0,0,218529,7763,43,0,0,JOHNSON,16:30,2011,2011,"M405,","UP,",1,"M4,","M,",MAIN,Texas,32.163898,-97.105438,16,Afternoon
Other events,2011:09:UP:0911HO002,0,0,0,22519,0,0,0,HARRIS,16:30,2011,2011,"M407,","UP,",7,"M4,","M,",YARD,Texas,29.794728,-95.292037,16,Afternoon
Derailments,2011:09:UP:0911HO010,0,0,1528,17157,0,0,0,HARRIS,14:50,2011,2011,"T110,T113,","UP,",8,"T1,","T,",YARD,Texas,29.826992,-95.29015,14,Afternoon
Derailments,2011:09:UP:0911HO015,0,0,720,9141,0,0,0,HARRIS,16:30,2011,2011,"T205,","UP,",7,"T2,","T,",YARD,Texas,29.816073,-95.289804,16,Afternoon
Derailments,2011:09:XPCP:INDUSTRY,0,0,6500,5000,0,0,0,NUECES,13:15,2011,2011,"E4BC,","CCPN,",7,"E4,","E,",YARD,Texas,27.809093,-97.397017,13,Afternoon
Raking collision,2011:10:BNSF:GC1011110,0,0,45000,95860,49,0,0,BROWN,15:35,2011,2012,"H222,H605,","BNSF,",1,"H2,H6,","H,",MAIN,Texas,31.713108,-98.990407,15,Afternoon
Highway-rail impact,2011:10:DCTA:DCTA11003,0,2,0,17590,0,0,0,DENTON,16:19,2011,2012,"M302,","DCTA,",NA,"M3,","M,",MAIN,Texas,33.041656,-96.983763,16,Afternoon
Highway-rail impact,2011:10:UP:1011HO003,0,0,400,10335,0,0,0,ROBERTSON,15:15,2011,2012,"M304,","UP,",1,"M3,","M,",MAIN,Texas,31.067437,-96.414747,15,Afternoon
Derailments,2011:10:UP:1011SA014,0,0,800,23564,25,0,0,FAYETTE,13:55,2011,2012,"E00C,","UP,",1,"E0,","E,",SIDING,Texas,29.68707,-97.120025,13,Afternoon
Derailments,2011:11:BNSF:GC1111117,0,0,0,13275,0,0,0,BELL,13:05,2011,2012,"H505,","BNSF,",7,"H5,","H,",YARD,Texas,31.12,-97.348,13,Afternoon
Derailments,2011:11:BNSF:KS1111114,0,0,7000,12412,7,0,0,POTTER,16:00,2011,2012,"M405,","BNSF,",1,"M4,","M,",YARD,Texas,35.1953,-101.8298,16,Afternoon
Highway-rail impact,2011:11:UP:1111FW003,0,1,17709,943,7,0,0,MIDLAND,14:05,2011,2012,"M308,","UP,",1,"M3,","M,",MAIN,Texas,31.976679,-102.111129,14,Afternoon
Highway-rail impact,2011:11:UP:1111SA014,0,1,0,89093,0,0,0,GUADALUPE,15:30,2011,2012,"M399,","UP,",1,"M3,","M,",MAIN,Texas,29.55713,-98.259643,15,Afternoon
Other events,2011:12:BNSF:GC1211122,0,0,0,10000,0,0,0,HARRIS,13:00,2011,2012,"H997,","BNSF,",9,"H9,","H,",MAIN,Texas,29.86577,-95.481613,13,Afternoon
Derailments,2011:12:BNSF:TX1211110,0,0,15400,600,0,0,0,TARRANT,12:30,2011,2012,"H305,","BNSF,",7,"H3,","H,",YARD,Texas,32.988978,-97.329617,12,Afternoon
Derailments,2011:12:TXTX:F0402011,0,0,16820,2200,0,0,0,CHAMBERS,13:05,2011,2012,"T110,","TXTX,",7,"T1,","T,",INDUSTRY,Texas,29.699088,-94.897499,13,Afternoon
Highway-rail impact,2011:12:UP:1211FW017,0,1,0,116011,6,0,0,PARKER,16:20,2011,2012,"M302,","UP,",1,"M3,","M,",MAIN,Texas,32.726252,-97.704902,16,Afternoon
Highway-rail impact,2011:12:UP:1211HO034,0,0,25000,635,0,0,0,RUSK,16:05,2011,2012,"M302,","UP,",1,"M3,","M,",MAIN,Texas,32.267505,-94.981808,16,Afternoon
Derailments,2011:12:UP:1211SA002,0,0,15000,13633,0,0,0,UVALDE,15:38,2011,2012,"M204,","UP,",1,"M2,","M,",INDUSTRY,Texas,29.169668,-100.035862,15,Afternoon
Derailments,2011:12:UP:1211SA016,0,0,1337,30825,0,0,0,BEXAR,14:00,2011,2012,"H018,","UP,",7,"H0,","H,",YARD,Texas,29.435763,-98.454862,14,Afternoon
Derailments,2011:12:XTMP:INDUSTRY,0,0,0,23093,0,0,0,GRIMES,13:50,2011,2012,"M501,","BNSF,",1,"M5,","M,",INDUSTRY,Texas,30.774323,-96.073732,13,Afternoon
Highway-rail impact,2012:01:BNSF:TX0112201,1,0,6000,7000,4,0,0,DONLEY,14:25,2012,2012,"M302,","BNSF,",1,"M3,","M,",MAIN,Texas,34.871776,-100.701382,14,Afternoon
Derailments,2012:01:TXNW:W20108D,0,0,25000,50000,0,0,0,MOORE,16:15,2012,2012,"T111,","TXNW,",7,"T1,","T,",INDUSTRY,Texas,36.02321,-101.997327,16,Afternoon
Derailments,2012:01:UP:0112FW012,0,0,4583,46218,1,0,0,TARRANT,16:20,2012,2012,"H703,S011,","UP,",1,"H7,S0,","H,S,",YARD,Texas,32.711427,-97.408184,16,Afternoon
Highway-rail impact,2012:01:UP:0112HO009,1,1,19000,1100,2,0,0,LIBERTY,15:37,2012,2012,"M304,M308,","KCS,UP,",1,"M3,","M,",MAIN,Texas,30.049992,-94.71912,15,Afternoon
Fire/violent rupture,2012:01:UP:0112HO020,0,0,0,150000,0,0,0,HARRIS,14:45,2012,2012,"M406,","UP,",NA,"M4,","M,",SIDING,Texas,29.708464,-95.447422,14,Afternoon
Highway-rail impact,2012:01:UP:0112HO025,0,0,25000,0,1,0,0,HARRIS,13:15,2012,2012,"M303,M304,","UP,",1,"M3,","M,",MAIN,Texas,29.778161,-95.4265,13,Afternoon
Highway-rail impact,2012:01:UP:0112LK005,0,0,1000,12632,0,0,0,BOWIE,14:41,2012,2012,"M308,M302,","UP,",1,"M3,","M,",MAIN,Texas,33.332767,-94.345137,14,Afternoon
Derailments,2012:01:UP:0112SA006,0,0,1244,9863,0,0,0,WILLIAMSON,13:45,2012,2012,"T110,","UP,",1,"T1,","T,",YARD,Texas,30.566909,-97.416039,13,Afternoon
Derailments,2012:01:XPCP:INDUSTRY,0,0,15000,5000,0,0,0,NUECES,14:20,2012,2012,"E4BC,","CCPN,",7,"E4,","E,",YARD,Texas,27.807363,-97.398018,14,Afternoon
Derailments,2012:02:BNSF:GC0212114,0,0,4300,9160,11,0,0,NOLAN,13:30,2012,2012,"T110,","BNSF,",1,"T1,","T,",YARD,Texas,32.502306,-100.381856,13,Afternoon
Derailments,2012:02:BNSF:GC0212127,0,0,51733,1950,4,0,0,NOLAN,12:20,2012,2012,"H703,","BNSF,",1,"H7,","H,",YARD,Texas,32.502306,-100.381856,12,Afternoon
Derailments,2012:02:PTRA:2012000008,0,0,35000,10000,7,0,0,HARRIS,15:25,2012,2012,"T110,T002,","PTRA,",7,"T1,T0,","T,",YARD,Texas,29.760722,-95.293398,15,Afternoon
Highway-rail impact,2012:02:UP:0212SA019,0,1,0,12814,4,0,0,BEXAR,13:10,2012,2012,"M308,","UP,",1,"M3,","M,",MAIN,Texas,29.43974,-98.441824,13,Afternoon
Derailments,2012:02:XTGS:F0082012,0,0,10024,875,0,0,0,JEFFERSON,13:55,2012,2012,"T319,","XTGS,",7,"T3,","T,",INDUSTRY,Texas,30.059586,-94.0979,13,Afternoon
Rear end collision,2012:03:KCS:12031101,0,2,130461,321714,9,2,1,WEBB,12:03,2012,2012,"H404,","KCS,",1,"H4,","H,",MAIN,Texas,27.494313,-99.345779,12,Afternoon
Derailments,2012:03:PRSQ:INDUSTRY,0,0,61000,93140,2,0,0,MEDINA,15:48,2012,2012,"H303,","UP,",1,"H3,","H,",YARD,Texas,29.342564,-99.329518,15,Afternoon
Derailments,2012:04:BNSF:KS0412111,0,0,24505,0,0,0,0,POTTER,13:15,2012,2012,"T113,","BNSF,",8,"T1,","T,",YARD,Texas,35.192887,-101.832273,13,Afternoon
Derailments,2012:04:GCSR:040112,0,0,50000,50000,0,0,0,SAN SABA,14:00,2012,2012,"M203,","GCSR,",1,"M2,","M,",MAIN,Texas,31.27967,-99.066666,14,Afternoon
Derailments,2012:04:UP:0412FW020,0,0,68548,500,0,0,0,WARD,14:30,2012,2012,"T202,T212,","TNMR,UP,",1,"T2,","T,",YARD,Texas,31.590405,-102.910349,14,Afternoon
Highway-rail impact,2012:04:UP:0412HO006,0,2,0,16908,0,0,0,CAMERON,14:45,2012,2012,"M302,","UP,",1,"M3,","M,",MAIN,Texas,26.059491,-97.565777,14,Afternoon
Other impacts,2012:05:BNSF:KS0512120,0,0,0,29865,35,3,0,POTTER,13:20,2012,2012,"H018,","BNSF,",76,"H0,","H,",YARD,Texas,35.2,-101.8,13,Afternoon
Highway-rail impact,2012:05:DCTA:DCTA12002,0,0,0,12000,0,0,0,DENTON,15:35,2012,2012,"M304,","DCTA,",NA,"M3,","M,",MAIN,Texas,33.046263,-96.985781,15,Afternoon
Derailments,2012:05:PRSQ:INDUSTRY,0,0,60000,200,0,0,0,BEXAR,15:25,2012,2012,"H704,","UP,",8,"H7,","H,",INDUSTRY,Texas,29.303463,-98.630359,15,Afternoon
Fire/violent rupture,2012:05:UP:0512FW003,0,0,0,94810,0,0,0,ECTOR,16:20,2012,2012,"E74L,","UP,",1,"E7,","E,",MAIN,Texas,31.807741,-102.437717,16,Afternoon
Side collision,2012:05:UP:0512LV006,0,0,0,13126,25,0,0,JEFFERSON,16:44,2012,2012,"M507,","UP,",17,"M5,","M,",YARD,Texas,30.073936,-94.144449,16,Afternoon
Derailments,2012:05:UP:0512ST005,0,0,21790,1691,7,2,0,EL PASO,15:45,2012,2012,"T207,","UP,",7,"T2,","T,",YARD,Texas,31.750756,-106.47449,15,Afternoon
Derailments,2012:05:ZNRP:INDUSTRY1,0,0,0,10500,0,0,0,FREESTONE,15:40,2012,2012,"M404,","BNSF,",1,"M4,","M,",INDUSTRY,Texas,31.446576,-96.207606,15,Afternoon
Derailments,2012:06:GCSR:060112,0,0,4000,67000,0,0,0,MCCULLOCH,16:30,2012,2012,"M203,","GCSR,",1,"M2,","M,",MAIN,Texas,31.139293,-99.324474,16,Afternoon
Highway-rail impact,2012:06:UP:0612FW013,0,0,21118,87150,0,0,0,MIDLAND,16:30,2012,2012,"M303,","UP,",1,"M3,","M,",MAIN,Texas,32.031509,-102.004023,16,Afternoon
Highway-rail impact,2012:06:UP:0612FW029,0,0,41605,12992,0,0,0,HOWARD,13:00,2012,2012,"M302,","UP,",1,"M3,","M,",MAIN,Texas,32.176312,-101.659072,13,Afternoon
Derailments,2012:06:UP:0612SA005,0,0,200,67988,0,0,0,WILLIAMSON,13:45,2012,2012,"E64C,T319,","UP,",1,"E6,T3,","E,T,",YARD,Texas,30.567191,-97.411793,13,Afternoon
Raking collision,2012:07:FWWR:12071601,0,0,0,33461,0,0,0,TARRANT,13:00,2012,2012,"H307,","FWWR,",75,"H3,","H,",YARD,Texas,32.650396,-97.311144,13,Afternoon
Other impacts,2012:07:PTRA:2012000038,0,0,500,19827,0,0,0,HARRIS,15:45,2012,2012,"M507,H020,","PTRA,UP,",61,"M5,H0,","M,H,",YARD,Texas,29.71305,-95.256175,15,Afternoon
Derailments,2012:07:UP:0712FW003,0,0,250,14427,0,0,0,TARRANT,16:00,2012,2012,"H799,","UP,",7,"H7,","H,",YARD,Texas,32.721461,-97.383664,16,Afternoon
Highway-rail impact,2012:07:UP:0712FW014,0,1,0,16016,0,0,0,WARD,13:30,2012,2012,"M304,","UP,",1,"M3,","M,",MAIN,Texas,31.443179,-103.445783,13,Afternoon
Derailments,2012:07:UP:0712HO025,0,0,56850,6196,0,0,0,HARRIS,14:00,2012,2012,"H306,H309,","UP,",7,"H3,","H,",YARD,Texas,29.797803,-95.292113,14,Afternoon
Other events,2012:07:UP:0712HO027,0,0,19080,0,0,0,0,HARRIS,16:00,2012,2012,"H402,","UP,",NA,"H4,","H,",MAIN,Texas,29.736538,-95.340281,16,Afternoon
Derailments,2012:07:XRAV:INDUSTRY,0,0,12018,3097,0,0,0,HARRIS,13:53,2012,2012,"T112,","UP,",1,"T1,","T,",INDUSTRY,Texas,29.958055,-95.386649,13,Afternoon
Other impacts,2012:08:BNSF:GC0812113,0,0,0,37940,0,0,0,GALVESTON,13:30,2012,2012,"H602,H318,","BNSF,",7,"H6,H3,","H,",YARD,Texas,29.294961,-94.837196,13,Afternoon
Derailments,2012:08:BNSF:KS0812112,0,0,0,11500,0,0,0,POTTER,13:00,2012,2012,"E79L,","BNSF,",8,"E7,","E,",YARD,Texas,35.195274,-101.829003,13,Afternoon
Derailments,2012:08:UP:0812FW025,0,0,7792,39837,0,0,0,HENDERSON,15:00,2012,2012,"H521,","UP,",1,"H5,","H,",MAIN,Texas,32.16907,-96.010652,15,Afternoon
Derailments,2012:08:UP:0812LV020,0,0,10191,1493,0,0,0,JEFFERSON,16:15,2012,2012,"S099,","UP,",8,"S0,","S,",YARD,Texas,30.074414,-94.141214,16,Afternoon
Derailments,2012:09:BNSF:GC0912118,0,0,232000,23000,0,0,0,HARRIS,14:10,2012,2012,"T102,","BNSF,",1,"T1,","T,",YARD,Texas,29.606297,-95.300054,14,Afternoon
Raking collision,2012:09:BNSF:KS0912114,0,0,0,45000,0,0,0,POTTER,13:30,2012,2012,"H607,","BNSF,",78,"H6,","H,",YARD,Texas,35.195517,-101.831005,13,Afternoon
Other events,2012:09:CMTY:E09042012,0,0,0,40000,0,0,0,TRAVIS,16:00,2012,2012,"M599,","CMTY,",NA,"M5,","M,",MAIN,Texas,30.331027,-97.499799,16,Afternoon
Derailments,2012:09:XGFQ:INDUSTRY,0,0,7079,4779,0,0,0,GRIMES,12:20,2012,2012,"T110,","UP,",1,"T1,","T,",INDUSTRY,Texas,30.379147,-96.085815,12,Afternoon
Side collision,2012:10:BNSF:KS1012110,0,0,12000,185385,54,5,0,POTTER,12:50,2012,2013,"H607,","BNSF,",71,"H6,","H,",YARD,Texas,35.196643,-101.830773,12,Afternoon
Derailments,2012:10:GCSR:100512,0,0,6000,250000,0,0,0,SAN SABA,13:30,2012,2013,"T201,","GCSR,",1,"T2,","T,",MAIN,Texas,31.201661,-98.672225,13,Afternoon
Derailments,2012:10:UP:1012FW009,0,0,429,12616,21,0,0,TARRANT,15:55,2012,2013,"S011,","UP,",1,"S0,","S,",YARD,Texas,32.733047,-97.358548,15,Afternoon
Derailments,2012:10:UP:1012FW015,0,0,60406,1327,7,0,0,DENTON,13:45,2012,2013,"T102,","UP,",1,"T1,","T,",MAIN,Texas,33.423017,-96.955053,13,Afternoon
Highway-rail impact,2012:10:UP:1012LV011,0,0,33,9515,0,0,0,JEFFERSON,14:45,2012,2013,"M304,","UP,",1,"M3,","M,",MAIN,Texas,30.057852,-94.263184,14,Afternoon
Derailments,2012:10:UP:1012SA003,0,0,24215,33410,10,0,0,ATASCOSA,15:43,2012,2013,"E22C,","UP,",1,"E2,","E,",MAIN,Texas,29.238734,-98.78699,15,Afternoon
Raking collision,2012:10:XTGS:F0332012,0,0,0,12000,0,0,0,CHAMBERS,13:10,2012,2013,"E08C,","XTGS,",7,"E0,","E,",INDUSTRY,Texas,29.695006,-94.891963,13,Afternoon
Derailments,2012:11:BNSF:GC1112102,0,0,19200,17288,0,0,0,FORT BEND,12:15,2012,2013,"H703,","BNSF,",1,"H7,","H,",MAIN,Texas,29.500312,-95.464091,12,Afternoon
Derailments,2012:11:BNSF:TX1112104,0,0,500,19081,1,0,0,JOHNSON,13:45,2012,2013,"T108,","BNSF,",1,"T1,","T,",MAIN,Texas,32.441512,-97.085278,13,Afternoon
Side collision,2012:11:CMC:1112001,0,0,3700,30233,10,0,0,LIBERTY,14:00,2012,2013,"H702,","BNSF,CMC,",7,"H7,","H,",YARD,Texas,30.027864,-94.904446,14,Afternoon
Raking collision,2012:11:FWWR:12111601,0,0,0,58899,0,0,0,TARRANT,13:05,2012,2013,"H318,","FWWR,",67,"H3,","H,",INDUSTRY,Texas,32.650496,-97.306005,13,Afternoon
Derailments,2012:11:TIBR:D542112,0,0,8000,20000,0,0,0,JASPER,13:00,2012,2013,"H022,","TIBR,",6,"H0,","H,",SIDING,Texas,30.891794,-95.930564,13,Afternoon
Highway-rail impact,2012:11:UP:1112FW016,4,24,4098,11078,9,0,0,MIDLAND,16:35,2012,2013,"M302,","UP,",1,"M3,","M,",MAIN,Texas,31.985609,-102.093561,16,Afternoon
Highway-rail impact,2012:11:UP:1112HO014,0,0,1032,23127,0,0,0,CAMERON,13:27,2012,2013,"M303,M304,","UP,",1,"M3,","M,",MAIN,Texas,26.248477,-97.732443,13,Afternoon
Raking collision,2012:12:BNSF:GC1212122,0,0,0,12450,1,1,0,BELL,13:20,2012,2013,"H018,","BNSF,",6,"H0,","H,",YARD,Texas,31.070243,-97.366856,13,Afternoon
Derailments,2012:12:BNSF:TX1212107,0,0,218000,60000,2,0,0,DENTON,13:00,2012,2013,"H307,H702,","BNSF,",1,"H3,H7,","H,",MAIN,Texas,33.299147,-97.204197,13,Afternoon
Derailments,2013:01:BNSF:GC0113105,0,0,1000,17201,0,0,0,JEFFERSON,13:45,2013,2013,"T314,","BNSF,",7,"T3,","T,",YARD,Texas,30.093887,-94.115658,13,Afternoon
Derailments,2013:01:BNSF:TX0113109,0,0,24600,6800,14,2,0,COOKE,15:10,2013,2013,"H307,H303,","BNSF,",15,"H3,","H,",YARD,Texas,33.635723,-97.143073,15,Afternoon
Derailments,2013:01:RSTZ:INDUSTRY,0,0,10500,350,0,0,0,GREGG,16:30,2013,2013,"T110,","UP,",7,"T1,","T,",INDUSTRY,Texas,32.503293,-94.786417,16,Afternoon
Derailments,1980:05:SP:X3740,0,0,1000,2000,0,0,0,FORT BEND,14:50,1980,1980,"E34C,","SP,",1,"E3,","E,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,2013:02:KCS:13021502,0,0,105210,81688,1,0,0,ORANGE,16:29,2013,2013,"H503,","KCS,",1,"H5,","H,",MAIN,Texas,30.100267,-94.058114,16,Afternoon
Side collision,2013:02:TIBR:M540213,0,0,0,21506,0,0,0,HARDIN,14:16,2013,2013,"H018,","TIBR,",76,"H0,","H,",YARD,Texas,30.35361,-94.184224,14,Afternoon
Derailments,2013:02:TNMR:TN020513,0,0,12461,982,2,2,0,WINKLER,15:10,2013,2013,"T111,","TNMR,",1,"T1,","T,",MAIN,Texas,31.85113,-103.105641,15,Afternoon
Derailments,2013:02:UP:0213FW011,0,0,44047,31106,0,0,0,TARRANT,16:30,2013,2013,"M405,","UP,",7,"M4,","M,",YARD,Texas,32.725952,-97.369082,16,Afternoon
Rear end collision,2013:02:UP:0213HO028,0,0,0,15047,0,0,0,HARRIS,14:40,2013,2013,"H993,","UP,",NA,"H9,","H,",MAIN,Texas,29.884132,-95.088256,14,Afternoon
Derailments,2013:03:BNSF:GC0313101,0,0,2000,31083,3,0,0,GALVESTON,14:30,2013,2013,"H601,","BNSF,",1,"H6,","H,",YARD,Texas,29.289024,-94.868003,14,Afternoon
Derailments,2013:03:BNSF:KS0313103,0,0,0,13155,0,0,0,LUBBOCK,14:20,2013,2013,"H318,","BNSF,",7,"H3,","H,",YARD,Texas,33.563314,-101.817723,14,Afternoon
Derailments,2013:03:RVSC:RV13010,0,0,9699,2700,0,0,0,HIDALGO,15:00,2013,2013,"T216,","RVSC,",1,"T2,","T,",MAIN,Texas,26.285598,-98.18304,15,Afternoon
Highway-rail impact,2013:03:UP:0313HO003,0,0,1183,68710,0,0,0,MONTGOMERY,14:48,2013,2013,"M303,","UP,",1,"M3,","M,",MAIN,Texas,30.211218,-95.753416,14,Afternoon
Derailments,2013:03:UP:0313HO036,0,0,18640,29479,0,0,0,HARRIS,12:40,2013,2013,"T102,","UP,",7,"T1,","T,",YARD,Texas,29.807765,-95.292365,12,Afternoon
Other events,2013:03:UP:0313HO048,0,0,0,12405,0,0,0,HARRIS,14:15,2013,2013,"M507,","UP,",5,"M5,","M,",YARD,Texas,29.739385,-95.019316,14,Afternoon
Derailments,2013:03:UP:0313SA001,0,0,316230,28539,0,0,0,HAYS,15:45,2013,2013,"E61C,","UP,",1,"E6,","E,",MAIN,Texas,29.853106,-97.964355,15,Afternoon
Highway-rail impact,2013:03:UP:0313SA025,0,0,40975,4280,0,0,0,LA SALLE,14:57,2013,2013,"M302,M303,","UP,",1,"M3,","M,",MAIN,Texas,28.437321,-99.233644,14,Afternoon
Derailments,2013:03:XTGS:FOO32013,0,0,1000,35000,10,5,0,CHAMBERS,14:30,2013,2013,"H306,","XTGS,",7,"H3,","H,",INDUSTRY,Texas,29.695006,-94.891963,14,Afternoon
Derailments,2013:04:BNSF:GC0413103,0,0,7000,51480,44,4,0,AUSTIN,15:15,2013,2013,"E4TC,T102,","BNSF,",1,"E4,T1,","E,T,",MAIN,Texas,29.803669,-96.16039,15,Afternoon
Derailments,2013:04:BNSF:GC0413109,0,0,0,12607,6,0,0,HARRIS,13:00,2013,2013,"H307,H303,","BNSF,",7,"H3,","H,",YARD,Texas,29.915812,-95.510021,13,Afternoon
Derailments,2013:04:XTGS:F0042013,0,0,8000,45000,0,0,0,CHAMBERS,15:00,2013,2013,"T221,","XTGS,",7,"T2,","T,",INDUSTRY,Texas,29.695006,-94.891963,15,Afternoon
Derailments,2013:04:ZFHR:INDUSTRY,0,0,0,12972,100,0,0,ECTOR,12:05,2013,2013,"H306,","UP,",1,"H3,","H,",INDUSTRY,Texas,31.83347,-102.32121,12,Afternoon
Derailments,2013:05:BNSF:GC0513112,0,0,500,60036,0,0,0,LIBERTY,12:45,2013,2013,"H306,","BNSF,",7,"H3,","H,",YARD,Texas,29.99467,-94.9099,12,Afternoon
Derailments,2013:06:BNSF:GC0613111,0,0,0,17078,5,0,0,BELL,12:15,2013,2013,"H306,","BNSF,",17,"H3,","H,",YARD,Texas,31.093569,-97.342443,12,Afternoon
Derailments,2013:06:BNSF:KS0613110,0,0,183000,1866624,0,0,0,CASTRO,12:30,2013,2013,"M105,","BNSF,",1,"M1,","M,",MAIN,Texas,34.735735,-102.512064,12,Afternoon
